,nombre_artista,bio,listeners,playcount,similar
166,Jaia,"JAÏA is made up of Jean-Michel Blanchet and Yannis Kamarinos. They've worked with other techno artists like Dado or Jean Marie K., and been asked to remix other bands (Univers Concept to name just one) but also ""non techno"" artists like JPex or the moroccan singer Tyoussi.
In France, one can listen to JAIA's tracks on radios such as SKYROCK (The Skyrave show), FUN RADIO (Electronic Party show), or COULEUR 3, and many local and foreign radios.
Since 97 <a href=""https://www.last.fm/music/Jaia"">Read more on Last.fm</a>",34711,264785,"['Asura', 'Astral Projection', 'Aural Planet', 'Electric Universe', 'Vibrasphere']"
167,Xpectra," <a href=""https://www.last.fm/music/Xpectra"">Read more on Last.fm</a>",380,1806,"['Feel & Alexandra Badoi', 'Kiran M Sajeev', 'Born 87', 'Eric Senn', 'Papulin']"
168,John Askew,"John Askew is a tech/trance producer/dj From The UK. After the huge success of his debut single ""Vellum"" in 2001, he has delivered release after release of consistently high quality club music - either through his own Discover label or via one of his many remixes for high profile labels such as Duty Free, Ministry of Sound, Euphonic and Paul van Dyk's legendary Vandit. See discography below:

From guest appearances on BBC Radio One, to hosting his own show on London's prestigious Kiss 100 <a href=""https://www.last.fm/music/John+Askew"">Read more on Last.fm</a>",46534,381348,"['Simon Patterson', 'Will Atkinson', 'Sneijder', 'Bryan Kearney', 'Sean Tyas']"
169,Aressa," <a href=""https://www.last.fm/music/ARESSA"">Read more on Last.fm</a>",2296,5991,"['Y-LF', 'Adagio Sensus', 'Naian', 'Domestic Love', 'Henry Dark']"
170,Paul Sawyer," <a href=""https://www.last.fm/music/Paul+Sawyer"">Read more on Last.fm</a>",2934,10927,"['Nick Silvestri', 'David Gradwell', 'Mark Found', 'SLAM DUCK', 'RNX']"
171,Luis Del Vecchio," <a href=""https://www.last.fm/music/Luis+del+Vecchio"">Read more on Last.fm</a>",86,278,"['Michael A', 'Arbey Gonzalez', 'Julian Nates', 'Pedro Capelossi', 'Cid Inc.']"
172,Kroman," <a href=""https://www.last.fm/music/Kroman"">Read more on Last.fm</a>",1184,3048,"['Re:Boot', 'Chris Giuliano', 'Harry Diamond', 'L.GU.', 'Erik Lucas']"
173,Orion,"There are 33 people/groups known as Orion:

1) Orion is a post-punk band from Sydney, Australia
2) A psychedelic trance project by Danish producer & DJ Jean Borelli. 
3) A Moldavian singer and producer.
4) Jimmy Ellis aka Orion was an American solo artist.
5) An Estonian pop/rock band.
6) Alias for Ørjan Nilsen aka DJ Governor.
7) A Finnish DJ/Producer
8) A rapper from Germany, Sachsen-Anhalt.
9) A Turkish rock band founded in 2003.
10) A Celtic folk band from Belgium. <a href=""https://www.last.fm/music/Orion"">Read more on Last.fm</a>",147597,1060876,"['Astral Projection', 'S.U.N. Project', 'Etnica', 'Total Eclipse', 'Space Tribe']"
174,Dreamy,"There's multiple artists with this name.

1. Dreamy is Jack Aiman Høye, a Danish trance producer. His aliases include Dawn and Divisional Phrase.

2. Dreamy is a omnigenre producer from Mexico. <a href=""https://www.last.fm/music/Dreamy"">Read more on Last.fm</a>",48555,356204,"['Darren Porter', 'Miroslav Vrlik', 'TrancEye', 'A.R.D.I.', 'Tycoos']"
175,Around Us," <a href=""https://www.last.fm/music/Around+Us"">Read more on Last.fm</a>",1303,4946,"['Callecat', 'Allan McLoud', 'Ruben Karapetyan', 'rockka', 'Whoriskey']"
176,Paul van Dyk's Sunday Sessions," <a href=""https://www.last.fm/music/Paul+van+Dyk%27s+Sunday+Sessions"">Read more on Last.fm</a>",2,3,[]
177,Into The Ether,"Into the Ether is a brand new musical project by English DJ and producer Jordan Clayton. Having enjoyed a successful spell producing under his own name, Clayton decided that 2018 was the perfect year to reinvent himself and take his music in a new direction. With a focus on raw emotion, Into the Ether will see Clayton’s productions move from his traditional big room sound to a more atmospheric, melodic and emotive vibe.

Having reinvigorated his passion for production <a href=""https://www.last.fm/music/Into+the+Ether"">Read more on Last.fm</a>",20128,83788,"['Solanca', 'Parallel Voices', 'tagavaka', 'maty owl', 'Braxton']"
178,Johnny M,"As a child drilled in classical piano, performing and writing music came as naturally as breathing for Johnny M. It was apparent early on that this skilled musician was not headed for the orchestra pit, though. Every time he got asked to play for a church service, he whipped out his Enya and Enigma songbooks.
Johnny M's passion for dance/pop music led him to write his first song, 'Mystery', at the age of 16. ""I don't remember much of it right now <a href=""https://www.last.fm/music/Johnny+M"">Read more on Last.fm</a>",504,4715,"['Rolhay', 'HoussieM', 'Mayro', 'Ismail Kizil', 'Rivo e Armin van Buuren']"
179,MATE 0000," <a href=""https://www.last.fm/music/MATE+0000"">Read more on Last.fm</a>",188,407,"['Amonita', 'D-Nox', 'Kasper Koman', 'Gab Rhome', 'david hohme']"
180,Paul van Dyk’s VONYC Sessions," <a href=""https://www.last.fm/music/Paul+van+Dyk%E2%80%99s+VONYC+Sessions"">Read more on Last.fm</a>",12,18,[]
181,Leigh Green," <a href=""https://www.last.fm/music/Leigh+Green"">Read more on Last.fm</a>",242,586,"['Ben Starmore', 'B.E.A.R.', 'Adam Dixon', 'Kenny McAuley', 'Nick van Kukaj']"
182,Isoprospect," <a href=""https://www.last.fm/music/Isoprospect"">Read more on Last.fm</a>",770,2239,"['Quizzow', 'Adrian Alexander', 'Nikhil Prakash', 'AAMOS', 'White-Akre']"
183,NG Rezonance," <a href=""https://www.last.fm/music/NG+Rezonance"">Read more on Last.fm</a>",5938,36599,"['Criostasis', 'Lee Walls', 'Costa Pantazis', 'Bryn Whiting', 'Renegade System']"
184,Proton Radio,"Proton Radio is internet broadcasting's gold standard for underground dance music. With a steadfast dedication to provide listeners with the absolute highest quality programming and an emphasis on introducing lesser-known talents, Proton has cultivated an audience of thousands of daily listeners from locations around the globe since 2001. Tune in. Sit back. And enjoy our 100+ original shows, broadcasting 24 hours a day, 7 days a week! <a href=""https://www.last.fm/music/Proton+Radio"">Read more on Last.fm</a>",816,4385,"['m t h . H o u s e', 'Cassino & Laben', 'Apologist', 'm t h . E l e c t r o', 'Max Demand']"
185,Rene Ablaze,"Rene.. Ablaze s civil name is Rene..Bos and he was born in the Netherlands in the area of Enschede.

Music was one of his first interests and so he started his career already in 1986 in little Clubs and Discotheques. His predilection have been vinyl records ever since.

After years of gathering experience with almost every style of music he made his decision for Trance & Progressive and focused on that quite early. That is the Sound he found for himself and which he likes very much. <a href=""https://www.last.fm/music/Rene+Ablaze"">Read more on Last.fm</a>",23507,153177,"['Miroslav Vrlik', 'UDM', 'Chris Metcalfe', 'Tycoos', 'Ron with Leeds']"
186,Champa,"UK born DJ Prozak AKA producer Champa has been a firm fixture on the 
underground dance scene for nearly 20 years. After wowing the crowds with his uplifting and full-on 
psychedelic trance sets he has been honing his production skills and stands on the precipice of greatness 
within the international psychedelic community. 

Champa produces the kind music that needs to be played loud and danced too with 
smile upon your face. His live performance is of a high intensity and uplifting vibe.  <a href=""https://www.last.fm/music/Champa"">Read more on Last.fm</a>",4771,26175,"['Sonic Entity', 'Lyctum', 'Helber Gun', 'Ilai', 'Spirit Architect']"
187,Ewan Rill," <a href=""https://www.last.fm/music/Ewan+Rill"">Read more on Last.fm</a>",5132,34375,"['Michael A', 'Antrim', 'Juan Deminicis', 'Dmitry Molosh', 'André Moret']"
188,Tsuyoshi Suzuki,"Born in Tokyo and now living in London, Tsuyoshi travels the globe as a DJ, producer and musician and has an international reputation for being the hardest and most sophisticated trance DJ in the world.

He played his first drum kit at the age of 12 and formed many bands, heavily influenced by electronic music. After graduating from film and media studies at university in Tokyo, Suzuki travelled to India and Africa where he fell into the techno trance music scene. <a href=""https://www.last.fm/music/Tsuyoshi+Suzuki"">Read more on Last.fm</a>",1062,6057,"['Green Nuns Of The Revolution', 'Skizologic', 'Power Source', 'Slinky Wizard', 'Joujouka']"
189,Blue Cell," <a href=""https://www.last.fm/music/Blue+Cell"">Read more on Last.fm</a>",830,3183,"['Michael A', 'Anton MAKe', 'Ewan Rill', 'Simos Tagias', 'Alan Cerra']"
190,Black Velveteen," <a href=""https://www.last.fm/music/Black+Velveteen"">Read more on Last.fm</a>",70,281,['American Woman']
191,Cream (PL)," <a href=""https://www.last.fm/music/Cream+(PL)"">Read more on Last.fm</a>",2456,9120,"['Julian Nates', 'Anton MAKe', 'Eric Lune', 'Analog Jungs', 'Michael A']"
192,EverLight,"EverLight (Matthew Seagrave) is a young electronic music producer and DJ from the midlands, in the United Kingdom.

Born in the small town of Nuneaton, UK, and starting at the age of 8, Matt taught himself Keyboard and Piano. By the age of 12, he had his own basic music production system, fluent keyboard skills and a noticeable ear for music. And at the age of 16, he finished his first album entitled ""Music is life, live life to the full"" under the name ""DJ Sea"", Released (by himself) worldwide via iTunes and most popular online music stores. <a href=""https://www.last.fm/music/EverLight"">Read more on Last.fm</a>",88141,609755,"['Tejal Yann', 'Momento', 'Clifford Solum', 'Calma', 'Mr Pillow']"
193,Serge Landar," <a href=""https://www.last.fm/music/Serge+Landar"">Read more on Last.fm</a>",992,6905,"['Tim Penner', 'Platunoff', 'Slavlotski', 'Michael A', 'Mode Apart']"
194,Juan Ibanez," <a href=""https://www.last.fm/music/Juan+Ibanez"">Read more on Last.fm</a>",315,1104,"['Mindlancholic', 'Ruben Karapetyan', 'Dysco', 'Dylan Deck', 'rockka']"
195,Kamasutra,"90's progressive house \ house duo of Alex Neri and Marco Baroni  
http://www.discogs.com/artist/Kamasutra
 <a href=""https://www.last.fm/music/Kamasutra"">Read more on Last.fm</a>",12575,100778,"[""Mega 'Lo Mania"", 'Perplexer', 'Fortunato & Montresor', 'MIND PRINT TRAVELLER', 'DJ Errik']"
196,Afternova,"

Henning B. was born in Oslo, the capital of Norway, in 1981. Coming from a musical family music has always been important to Henning, and it was only a matter of time before he started to explore the world of sound and composition. At an age of ten he started listening to CDs with pop tunes played with synthesizers and found great interest in the sounds these instruments could generate. At an age of 12 he started spinning records at a local youth club and found this hobby quite rewarding. <a href=""https://www.last.fm/music/Afternova"">Read more on Last.fm</a>",14139,100982,"['Soundlift', 'Kelly Andrew', 'Illitheas', ""Simon O'Shine"", 'Tonny Nesse']"
197,Rusty Spica," <a href=""https://www.last.fm/music/Rusty+Spica"">Read more on Last.fm</a>",213,1001,"['Madwave', 'Alternate High', 'Christopher Corrigan', 'Sam Laxton', 'Nikolauss']"
198,Francesco Fruci," <a href=""https://www.last.fm/music/Francesco+Fruci"">Read more on Last.fm</a>",431,897,"['Athom', 'CMCV', 'Milad Ash', 'Andy Wide', 'Arjans']"
199,Jiminy Hop,"Konstantin Kuranakov (Born August 28, 1989). Electronic music producer and DJ, based in Saint Petersburg, Russia.
 a. k. a. Jiminy Hop - underground music producer from the exotic Altay region settled down in Russia’s northern capital - the foggy Saint-Petersburg. Starting his DJ career in 2016 inspired by David August’s Boiler Room mix Konstantin keeps on growing as an artist, mastering his brand sound and producer flair.
Besides the “Jiminy hop” - his main project <a href=""https://www.last.fm/music/Jiminy+Hop"">Read more on Last.fm</a>",4371,26073,"['Newman (I Love)', 'Dyo Atoma', 'Chicola', 'Anonimat', 'Mayro']"
200,Blufeld,"
For Blufeld electronic music is the pulse of life. Evocative of all genres, yet guided by a set of dynamics and instrumentation very much of its own unique identity, it breathes a type of emotion to a degree that can only be reached via the imaginative use of synthesizer and drum.

Blufeld has been captivated and completely mesmerized into a three dimensional world of sound, and endeavours to maximize all levels of the sonic and emotional spectrum so as to reach and tug at the heartstrings of people who love electronic music. <a href=""https://www.last.fm/music/Blufeld"">Read more on Last.fm</a>",5088,40521,"['Alex Frolov', 'Max Gueli', 'Steven Liquid', 'Andrew Fields', 'Affective']"
201,Envotion,"Envotion consists of three people, Hugo Alberts, Laurens Alberts and Stijn Halfens. Envotion will be dedicated to making music without compromise. Hovering between the musical and the pure dancefloor oriented approach they will deliver music with more than one face. As the past lies in producing (with releases on Armada, Extrema Records, Plastic Fantastic, Extrema Outdoor 2006 Tune and film music ) and DJ..ing (plays @ Paradiso, Panama Extrema Outdoor <a href=""https://www.last.fm/music/Envotion"">Read more on Last.fm</a>",24493,121217,"['Kristian Nairn', 'Michael Cassette', 'Dezza', 'Parallel Voices', 'PROFF']"
202,Timescape,"Danish West Coast Electronica

Timescape is a Danish electronic act that has been around since 1996. Timescape 
has released a broad range of electronic music - from ambient, chill out and lounge to techno, psytrance and dance music.

The core of the band today is Tony Andersen, Kent Eskildsen and Tina S. Johansen.

www.timescape.dk
 <a href=""https://www.last.fm/music/Timescape"">Read more on Last.fm</a>",5936,23598,"['Overhead Lines', 'Hardstyle Guru', 'Rob Cross', 'Voice Changer', 'Fono & Serafina']"
203,Paul (AR)," <a href=""https://www.last.fm/music/Paul+(AR)"">Read more on Last.fm</a>",949,4744,"['Berni Turletti', 'John Cosani', 'André Moret', 'Jamie Stevens', 'Julian Nates']"
204,Future Sound of Egypt," <a href=""https://www.last.fm/music/Future+Sound+Of+Egypt"">Read more on Last.fm</a>",949,10188,"['A State of Trance', 'Trance Around the World', 'Global DJ Broadcast', 'Chapter Xj', ""Corsten's Countdown""]"
205,DJ Shog,"
Sven Greiner aka DJ Shog was born in Hamburg, Germany in 1976. In the middle of the nineties he began to develop his interest for electronic music and deejaying. After the usual first steps at school- and private-parties DJ Shog entered several DJ-Contests, which took him to his first residency jobs in the north of Germany.

His breakthrough into the world’s music scene came with the start of his own double-cd compilation-series ""Technics-DJ-Set"". <a href=""https://www.last.fm/music/DJ+Shog"">Read more on Last.fm</a>",171922,1323798,"['DJ Dean', 'Topmodelz', 'DJs @ Work', 'Mario Lopez', 'Klubbingman']"
206,UV,"There are at least 2 artists called UV:

1. UV (유브이) is a two man project band composed of a South Korean comedian Yoo Se Yoon and High Syde's Muzi.  The band had released the EP ""Do You Want to Be Cool""  and a music video for the track ""Sorry I Can't be So Cool / No Cool I'm Sorry ""in April 2010. The band's name comes from the acronyms of a romanised Korean word ""유부남"" which translates to ""married men"". The band has gained strong popularity <a href=""https://www.last.fm/music/UV"">Read more on Last.fm</a>",8721,71461,"['Leftoversound', 'Encoder', 'Toheart', '장기하와 얼굴들', '박정현']"
207,Sideform,"Sideform is a Serbian psytrance project by Drasko Radovanovic and Milos Modrinic.

These two producers met at audio-engineering school in 2006 and with mutual music interests and ideas started to produce and performtogether in 2007. First tracks were made,so one thing led to another and Sideform was created.Their music can be described as progressive trance with driving basslines, melodic synths and atmospheric pads followed by solid groove and rhythm, which combined together create the trademark style of Sideform. <a href=""https://www.last.fm/music/Sideform"">Read more on Last.fm</a>",15786,120018,"['Normalize', 'Sunstryk', 'Aqualize', 'E-Clip', 'Invisible Reality']"
208,Kostya Outta," <a href=""https://www.last.fm/music/Kostya+Outta"">Read more on Last.fm</a>",1369,7592,"['Dmitry Molosh', 'Jiminy Hop', 'Mayro', 'Newman (I Love)', 'Dj Richy']"
209,Phillip Castle," <a href=""https://www.last.fm/music/Phillip+Castle"">Read more on Last.fm</a>",5460,34630,"['LÜRUM', 'Eugenio Tokarev', 'Sendr', 'Han Beukers', 'Arggic']"
210,Alexey Sonar," <a href=""https://www.last.fm/music/Alexey+Sonar"">Read more on Last.fm</a>",4149,21744,"['Luiz B', 'Fonarev', 'Aleksey Yakovlev', 'Fon.Leman', 'Louder Dale']"
211,Apollo Nash," <a href=""https://www.last.fm/music/Apollo+Nash"">Read more on Last.fm</a>",3357,12020,"['Chris Giuliano', 'Jorza', 'Nikhil Prakash', 'fsho', 'Elevven']"
212,Solar Walker," <a href=""https://www.last.fm/music/Solar+Walker"">Read more on Last.fm</a>",330,937,"['Mindbenderz', 'Serenity Flux', 'Nataraja3D', 'Karmalogic', 'One Function']"
213,Levitate,"Levitate is a 5-piece progressive metal band from Jylland, Denmark. The band released a self-titled EP in 2009. <a href=""https://www.last.fm/music/Levitate"">Read more on Last.fm</a>",3651,15829,"['Elevven', 'Zack Evans', 'GxD', 'Harry Diamond', 'Dave Neven']"
214,Hobin Rude,"Hobin Rude, Serbian progressive house DJ & Music Producer based in Belgrade, Serbia.

Seamlessly searching for deeper meaning through music, rooted in rhythm and gently carried forward by the beauty of the melody while subsidized by deep sonic patterns.
As an embodiment of passion and dedication, Hobin Rude managed to gain an impressive foothold in the worldwide Progressive scene within a short amount of time.

Having succeeded to sign and release tracks with prestigious record labels such as The Soundgarden <a href=""https://www.last.fm/music/Hobin+Rude"">Read more on Last.fm</a>",736,3993,"['NOIYSE PROJECT', 'Maze 28', 'Ruben Karapetyan', 'Agustin Pietrocola', 'Alan Cerra']"
215,Coral Chiller," <a href=""https://www.last.fm/music/Coral+Chiller"">Read more on Last.fm</a>",1825,6726,"['Martinique le Souffleur', 'Claude Chagall', 'Sunsphere', 'Xemplify', 'Hokkaido']"
216,Lo Fi Jack," <a href=""https://www.last.fm/music/Lo+Fi+Jack"">Read more on Last.fm</a>",2194,9124,"['The Palindromes', 'Lucas Lazari', 'Rendd', 'Ollie Darling', 'Cocada']"
217,Christian Burns,"80's synthesizer rock, memorable melodies and great beats, were the inspiration for Christian Burns' brand new project The Bleach Works. With a nod to the goth rock of The Cure and the electronic synth pop of Depeche Mode, the Bleach Works is jam packed with these juxtapositions and pays homage to the music that Christian grew up with.

Christian was always surrounded by music, his father played guitar for The Signs, a Liverpudlian three-piece rock band that once opened for The Beatles! At age 14 <a href=""https://www.last.fm/music/Christian+Burns"">Read more on Last.fm</a>",31095,193569,"['LTN', 'DT8 Project', 'Sound Quelle', 'Trilucid', 'Pavel Khvaleev']"
218,Morttagua,"DJ & house music producer Rio de Janeiro, Brazil
 https://soundcloud.com/morttagua
https://www.facebook.com/Morttagua/
https://www.instagram.com/Morttaguamusic/
http://morttagua.com/
His tracks with deep, dark and melodic characteristics that transition in the realms of Techno and Progressive House have gathered attention from important DJs in different spectrums of electronic music, gaining support from underground legends such as Solomun, Tale of Us <a href=""https://www.last.fm/music/Morttagua"">Read more on Last.fm</a>",11240,43930,"['Mode Apart', 'Alan Cerra', 'Dizharmonia', 'Michael A', 'Dmitry Molosh']"
219,Nicholas Van Orton,"Ariel Gandolfo - Aka Nicholas Van Orton - 
While growing up in Buenos Aires, Argentina, Ariel first got involved with music at the age of 16, singing in hardcore metal bands. At the age of 19, he started attending rave parties and clubs and got pretty interested in dance music so he bought his first hardware and started producing dance tracks under the ""Zero Reality"" nick, getting great support among local djs. Ten years after , having played live for more than 20. <a href=""https://www.last.fm/music/Nicholas+Van+Orton"">Read more on Last.fm</a>",3011,15249,"['Federico Monachesi', 'Facundo Mohrr', 'Bs As Deep', 'Mike Brin', 'Dave Ferol & Arion Grey']"
220,GEHØR," <a href=""https://www.last.fm/music/GEH%C3%98R"">Read more on Last.fm</a>",72,251,"['Dabeat', 'rockka', 'Digital Mess']"
221,Chris Sterio," <a href=""https://www.last.fm/music/Chris+Sterio"">Read more on Last.fm</a>",656,2275,"['Hot Tuneik', 'Jorgio Kioris', 'Dmitry Molosh', 'Oscar Vázquez', 'Paul Angelo']"
222,DJ Ruby,"1) A kick ass DJ from Malta (Europe)


2)
It would take a heftily-sized book to name Ruby’s full list of achievements here, but as Malta’s dance scene moved on from strength to strength throughout the years right up until now, Ruby was, is, and will always be respected and recognised as Malta’s pioneer of dance music. 

Nearly two decades in his profession he have reaped every reward there is to gather in the DJ world, and that’s due to his hard work <a href=""https://www.last.fm/music/DJ+Ruby"">Read more on Last.fm</a>",912,4311,"['Dowden', 'DJ Remy', 'Heerhorst', 'Egor Boss', 'Mark Mendes']"
223,James Warren,"1)  Singer, Bassplayer & Songwriter (Korgis & Stackridge)
2) DJ and producer
3) Organist

1)  Singer, Bassplayer & Songwriter
James Warren was one of the principal songwriters in the quintessentially British rock band Stackridge. Hailing from Bristol, James played bass, guitar and fronted the band and cites  Lennon-McCartney, Paul Simon and The Beach Boys as early influences. He and songwriting partner Andy Davis developed the band's quirky, progressive repertoire and Stackridge played the very first Glastonbury Festival as the opening act. <a href=""https://www.last.fm/music/James+Warren"">Read more on Last.fm</a>",18329,96020,"['Michael Brun', 'Timo Maas', 'Puretone', 'LIPKA', 'Oliver Koletzki & Fran']"
224,Gangguru," <a href=""https://www.last.fm/music/Gangguru"">Read more on Last.fm</a>",309,5448,"['Virtuart', 'Element Over Nature', 'Asia 2001', ""Pherengee's"", 'The Infonaut']"
225,ZGOOT," <a href=""https://www.last.fm/music/ZGOOT"">Read more on Last.fm</a>",1966,18863,"['Lesh', 'Eric Olivier Mario', 'Lumidelic', 'Wolkengrau', 'skyline project']"
226,Fenna Day," <a href=""https://www.last.fm/music/Fenna+Day"">Read more on Last.fm</a>",796,3130,"['Bass Sky', 'Sue McLaren', 'Katty Heath', 'Kaimo K', 'Tycoos & Jan Johnston']"
227,Dj Manga," <a href=""https://www.last.fm/music/DJ+Manga"">Read more on Last.fm</a>",1682,7202,"['Cocooma', 'Gary D.', 'Dj Mangoo', ""Mega 'Lo Mania"", 'DJ Yanny & The Paragod']"
228,Jorza,"International DJ/Producer/Engineer/Teacher
Label Manager and A&R for Auditory Recordings

A SoCal kid with elegant fantasies of dazzling rhythms and angelic melodies. Electronic music has exposed Jorza to such a vibrant and magical world that he just simply can't get enough of. Completely and utterly addicted, obsessed if you will. A dream that has crept in the back of his head and haunted his every decision, now beginning to transform into a vibrant reality. <a href=""https://www.last.fm/music/Jorza"">Read more on Last.fm</a>",2559,8211,"['Nikhil Prakash', 'Chris Giuliano', 'Apollo Nash', 'Dustin Husain', 'Elevven']"
229,Dowden," <a href=""https://www.last.fm/music/Dowden"">Read more on Last.fm</a>",1330,5790,"['Analog Jungs', 'Michael A', 'Ruben Karapetyan', 'Soulmade (AR)', 'André Moret']"
230,Tojogo," <a href=""https://www.last.fm/music/Tojogo"">Read more on Last.fm</a>",178,857,"['Marley Hughes', 'Leon Lobato', 'Missfeat', 'Seven Wells', 'Dreamteller']"
231,Rob Tissera,"Rob Tissera is one of dance music’s most prolific stars. A top-selling producer and versatile dj whose technical brilliance and effervescent sets have seen him pack out parties across the globe. His track  'The Day Will Come' is widely considered a dance music classic featuring on many of the 'best of' Dance Music compilations throughout the years.

Tissera’s experience and ability to thrill audiences playing any genre is something only a handful of DJ can match. <a href=""https://www.last.fm/music/Rob+Tissera"">Read more on Last.fm</a>",3804,15194,"['Guyver', 'Paul Maddox', 'Kym Ayres', 'Stimulant DJs', 'Anne Savage']"
232,Art of Silence,"Band featuring Jonathan Jeczalik (a.k.a. JJ Jeczalik) formerly of Art of Noise.  In addition to releasing an album, ""artofsilence.co.uk"", they had tracks featured on various compilations, including ""Beat Box"" on ""The Abduction of the Art of Noise"", a tribute album to Art of Noise. <a href=""https://www.last.fm/music/Art+of+Silence"">Read more on Last.fm</a>",2431,12782,"['The Acoustic Hoods', 'Third Man', 'Drum Club', 'Spyra', 'Hawke']"
233,Stephen Kirkwood," <a href=""https://www.last.fm/music/Stephen+Kirkwood"">Read more on Last.fm</a>",8805,29508,"['Leena Punks', 'Harry Diamond', 'Felix Leiter', 'Elevven', 'Michael Fearon']"
234,Pablo Arbelaez," <a href=""https://www.last.fm/music/Pablo+Arbelaez"">Read more on Last.fm</a>",95,372,"['Jay de Lys', 'rockka', 'Benja Molina', 'Fran Garay', 'Michael A']"
235,Marco V,"From well-known tracks like 'Indicator', 'Simulated' and 'Godd' through to present-day productions such as 'Second Bite', 'More Than A Life Away' and 'Red Blue Purple', and his successful updates of widely regarded classics such as 'Café Del Mar' and 'Loops & Tings Relooped', Marco V's discography is considerably extensive. On the decks he develops his personal style, incorporating anything from electro to techno. Travel the globe and you'll be hard-pushed to find a major club that hasn’t served as his host. <a href=""https://www.last.fm/music/Marco+V"">Read more on Last.fm</a>",248600,1731941,"['Dogzilla', 'Marcel Woods', 'Rank 1', 'Rapid Eye', 'Signum']"
236,Nicola Maddaloni," <a href=""https://www.last.fm/music/Nicola+Maddaloni"">Read more on Last.fm</a>",826,4700,"['Alternate High', 'David Surok', 'Alex Shevchenko', 'Victor Special', 'Ka-Da']"
237,Thomas Schwartz,"Thomas Schwartz is one half of the renowed production duo Starchaser. Along with Fausto Fanizza, the two producers have been working since 2001 to successful realeases featuring dance superstar singers (""Love Will Set You Free"", ""Falling Star"" and ""Fate"" feat. Steve Edwards, ""Let Your Mind Go"" feat. Shena).The ""magic"" behind the duo is made up by the musical culture mix brought by each one, a wide variety of influences and musical taste ranging from 70's Disco and Funk, New Wave, Psychedelic Rock, House, Trance, Techno. <a href=""https://www.last.fm/music/Thomas+Schwartz"">Read more on Last.fm</a>",30084,169021,"['Meramek', 'Cid Inc', 'André Sobota', 'Beckwith', 'Steve Huerta']"
238,Leadkraft," <a href=""https://www.last.fm/music/Leadkraft"">Read more on Last.fm</a>",494,1276,"['Damon McU', 'Andrew Fields', 'Sonaris', 'DJ Omnix', 'LaboRoss']"
239,Sol-7,"Trance duo Manuel Reuter & Manuel Schleis.

Other Aliases:
3XM, Ampire, Basis 1, Bulldozzer, Floorburner, Icarus, Kareema, Malec, Monocore, Partypimpz, Phalanx, Ruff Stuff, S & H Project <a href=""https://www.last.fm/music/Sol-7"">Read more on Last.fm</a>",552,1833,"['luna lenta', 'Rowland & Wright', 'DJ Enzo.ch', 'Thomas Trouble', 'Trance Generators']"
240,Lost Witness,"Lost Witness is one of the UK's top trance artists, specializing in the extremely melodic vocal trance anthems.

Lost Witness are DJ / Producer Simon Paul and producer Simon Kemper.  The dynamic duo met and formed in May 1998 as Dusk Til Dawn and enjoyed the underground success of Fine Night, which in turn brought songwriter Ed Barton into the frame as the third, if more silent member, to complete the happy union.  

Vocals of the early hits 'Red Sun Rising' and 'Did I Dream (Song to the Siren)' were supplied by Tracy Carmen. <a href=""https://www.last.fm/music/Lost+Witness"">Read more on Last.fm</a>",82987,456833,"['Signum', 'Pulser', 'Agnelli & Nelson', 'Veracocha', 'Lange']"
241,Dead Voices On Air,"Dead Voices on Air was formed in 1992 by Scott Harker, Clancy Dennehey and Mark Spybey in Vancouver, Canada. Subsequently it became a vehicle for the work of Mark Spybey with numerous collaborators in both North America and Europe. Mark Spybey worked with Zoviet France and Download. His collaborators include Eric Pounder, Jean-Yves Theriault, Jarboe, Mick Harris, James Plotkin, Mark Nugent, Orphx, Genesis.P.Orridge, David Wright, Zev Asher, Darryl Neudorf <a href=""https://www.last.fm/music/Dead+Voices+on+Air"">Read more on Last.fm</a>",18781,242946,"['Beehatch', 'Hilt', 'Reformed Faction', 'Not Breathing', 'Thighpaulsandra']"
242,Khromata,"Resident DJ and organizer for Pulse SF/label DJ for Digital Om Productions (Psytrance)/label DJ for Rune Recordings (Breaks)

Khromata is a passionate DJ who seeks to spread the cutting edge sound of the psychedelic underground. She has adroitly crafted her signature fun, funky and unique style, that has been embraced by dancers on dancefloors far and wide.

Khromata exudes a genuine, passionate energy from behind the decks that is reciprocated by the dance floor. <a href=""https://www.last.fm/music/Khromata"">Read more on Last.fm</a>",296,1331,"['Earthspace', 'Killerwatts', 'Digicult', 'radiOzora', 'Sonic Entity']"
243,Danny Bonnici," <a href=""https://www.last.fm/music/Danny+Bonnici"">Read more on Last.fm</a>",908,3176,"['Thunderpants', 'Kling & Charles', 'DJ 19 vs. Austin Leeds', 'Mannel', 'Tonedepth feat. Matt Shapiro']"
244,Tycoos,"Real Name:
Евгений Власов (Evgeny Vlasov)
Profile:
Trance music DJ / producer and remixer from Novosibirsk, Russia
Born: 20 November 1986 <a href=""https://www.last.fm/music/Tycoos"">Read more on Last.fm</a>",10222,75916,"['Miroslav Vrlik', 'Eximinds', 'Alexander Komarov', 'Michael Milov', 'Roman Messer']"
245,Trevor Molotov," <a href=""https://www.last.fm/music/Trevor+Molotov"">Read more on Last.fm</a>",1,1,[]
246,Yudi Watanabe," <a href=""https://www.last.fm/music/Yudi+Watanabe"">Read more on Last.fm</a>",409,1171,"['VegaZ SL', 'Hobin Rude', 'Michael A', 'Gorkiz', 'Analog Jungs']"
